"Number of paths"	"Path names"
"B4GALT1"	28	"Interaction With The Zona Pellucida | N-Glycan antennae elongation | N-glycan antennae elongation in the medial/trans-Golgi | Defective B3GAT3 causes JDSSDHD | Defective B4GALT1 causes B4GALT1-CDG (CDG-2d) | Defective B4GALT7 causes EDS, progeroid type | Defective CHST14 causes EDS, musculocontractural type | Defective CHST3 causes SEDCJD | Defective CHST6 causes MCDC1 | Defective CHSY1 causes TPBS | Defective EXT1 causes exostoses 1, TRPS2 and CHDS | Defective EXT2 causes exostoses 2 | Defective PAPSS2 causes SEMD-PA | Defective SLC26A2 causes chondrodysplasias | Diseases associated with glycosaminoglycan metabolism | Glycosaminoglycan metabolism | MPS I - Hurler syndrome | MPS II - Hunter syndrome | MPS IIIA - Sanfilippo syndrome A | MPS IIIB - Sanfilippo syndrome B | MPS IIIC - Sanfilippo syndrome C | MPS IIID - Sanfilippo syndrome D | MPS IV - Morquio syndrome A | MPS IV - Morquio syndrome B | MPS IX - Natowicz syndrome | MPS VI - Maroteaux-Lamy syndrome | MPS VII - Sly syndrome | Mucopolysaccharidoses"
"B4GALT2"	27	"N-Glycan antennae elongation | N-glycan antennae elongation in the medial/trans-Golgi | Defective B3GAT3 causes JDSSDHD | Defective B4GALT1 causes B4GALT1-CDG (CDG-2d) | Defective B4GALT7 causes EDS, progeroid type | Defective CHST14 causes EDS, musculocontractural type | Defective CHST3 causes SEDCJD | Defective CHST6 causes MCDC1 | Defective CHSY1 causes TPBS | Defective EXT1 causes exostoses 1, TRPS2 and CHDS | Defective EXT2 causes exostoses 2 | Defective PAPSS2 causes SEMD-PA | Defective SLC26A2 causes chondrodysplasias | Diseases associated with glycosaminoglycan metabolism | Glycosaminoglycan metabolism | MPS I - Hurler syndrome | MPS II - Hunter syndrome | MPS IIIA - Sanfilippo syndrome A | MPS IIIB - Sanfilippo syndrome B | MPS IIIC - Sanfilippo syndrome C | MPS IIID - Sanfilippo syndrome D | MPS IV - Morquio syndrome A | MPS IV - Morquio syndrome B | MPS IX - Natowicz syndrome | MPS VI - Maroteaux-Lamy syndrome | MPS VII - Sly syndrome | Mucopolysaccharidoses"
"B4GALT3"	27	"N-Glycan antennae elongation | N-glycan antennae elongation in the medial/trans-Golgi | Defective B3GAT3 causes JDSSDHD | Defective B4GALT1 causes B4GALT1-CDG (CDG-2d) | Defective B4GALT7 causes EDS, progeroid type | Defective CHST14 causes EDS, musculocontractural type | Defective CHST3 causes SEDCJD | Defective CHST6 causes MCDC1 | Defective CHSY1 causes TPBS | Defective EXT1 causes exostoses 1, TRPS2 and CHDS | Defective EXT2 causes exostoses 2 | Defective PAPSS2 causes SEMD-PA | Defective SLC26A2 causes chondrodysplasias | Diseases associated with glycosaminoglycan metabolism | Glycosaminoglycan metabolism | MPS I - Hurler syndrome | MPS II - Hunter syndrome | MPS IIIA - Sanfilippo syndrome A | MPS IIIB - Sanfilippo syndrome B | MPS IIIC - Sanfilippo syndrome C | MPS IIID - Sanfilippo syndrome D | MPS IV - Morquio syndrome A | MPS IV - Morquio syndrome B | MPS IX - Natowicz syndrome | MPS VI - Maroteaux-Lamy syndrome | MPS VII - Sly syndrome | Mucopolysaccharidoses"
"B4GALT4"	27	"N-Glycan antennae elongation | N-glycan antennae elongation in the medial/trans-Golgi | Defective B3GAT3 causes JDSSDHD | Defective B4GALT1 causes B4GALT1-CDG (CDG-2d) | Defective B4GALT7 causes EDS, progeroid type | Defective CHST14 causes EDS, musculocontractural type | Defective CHST3 causes SEDCJD | Defective CHST6 causes MCDC1 | Defective CHSY1 causes TPBS | Defective EXT1 causes exostoses 1, TRPS2 and CHDS | Defective EXT2 causes exostoses 2 | Defective PAPSS2 causes SEMD-PA | Defective SLC26A2 causes chondrodysplasias | Diseases associated with glycosaminoglycan metabolism | Glycosaminoglycan metabolism | MPS I - Hurler syndrome | MPS II - Hunter syndrome | MPS IIIA - Sanfilippo syndrome A | MPS IIIB - Sanfilippo syndrome B | MPS IIIC - Sanfilippo syndrome C | MPS IIID - Sanfilippo syndrome D | MPS IV - Morquio syndrome A | MPS IV - Morquio syndrome B | MPS IX - Natowicz syndrome | MPS VI - Maroteaux-Lamy syndrome | MPS VII - Sly syndrome | Mucopolysaccharidoses"
"B4GALT5"	27	"N-Glycan antennae elongation | N-glycan antennae elongation in the medial/trans-Golgi | Defective B3GAT3 causes JDSSDHD | Defective B4GALT1 causes B4GALT1-CDG (CDG-2d) | Defective B4GALT7 causes EDS, progeroid type | Defective CHST14 causes EDS, musculocontractural type | Defective CHST3 causes SEDCJD | Defective CHST6 causes MCDC1 | Defective CHSY1 causes TPBS | Defective EXT1 causes exostoses 1, TRPS2 and CHDS | Defective EXT2 causes exostoses 2 | Defective PAPSS2 causes SEMD-PA | Defective SLC26A2 causes chondrodysplasias | Diseases associated with glycosaminoglycan metabolism | Glycosaminoglycan metabolism | MPS I - Hurler syndrome | MPS II - Hunter syndrome | MPS IIIA - Sanfilippo syndrome A | MPS IIIB - Sanfilippo syndrome B | MPS IIIC - Sanfilippo syndrome C | MPS IIID - Sanfilippo syndrome D | MPS IV - Morquio syndrome A | MPS IV - Morquio syndrome B | MPS IX - Natowicz syndrome | MPS VI - Maroteaux-Lamy syndrome | MPS VII - Sly syndrome | Mucopolysaccharidoses"
"B4GALT6"	27	"N-Glycan antennae elongation | N-glycan antennae elongation in the medial/trans-Golgi | Defective B3GAT3 causes JDSSDHD | Defective B4GALT1 causes B4GALT1-CDG (CDG-2d) | Defective B4GALT7 causes EDS, progeroid type | Defective CHST14 causes EDS, musculocontractural type | Defective CHST3 causes SEDCJD | Defective CHST6 causes MCDC1 | Defective CHSY1 causes TPBS | Defective EXT1 causes exostoses 1, TRPS2 and CHDS | Defective EXT2 causes exostoses 2 | Defective PAPSS2 causes SEMD-PA | Defective SLC26A2 causes chondrodysplasias | Diseases associated with glycosaminoglycan metabolism | Glycosaminoglycan metabolism | MPS I - Hurler syndrome | MPS II - Hunter syndrome | MPS IIIA - Sanfilippo syndrome A | MPS IIIB - Sanfilippo syndrome B | MPS IIIC - Sanfilippo syndrome C | MPS IIID - Sanfilippo syndrome D | MPS IV - Morquio syndrome A | MPS IV - Morquio syndrome B | MPS IX - Natowicz syndrome | MPS VI - Maroteaux-Lamy syndrome | MPS VII - Sly syndrome | Mucopolysaccharidoses"
"ST3GAL4"	27	"N-Glycan antennae elongation | N-glycan antennae elongation in the medial/trans-Golgi | Defective B3GAT3 causes JDSSDHD | Defective B4GALT1 causes B4GALT1-CDG (CDG-2d) | Defective B4GALT7 causes EDS, progeroid type | Defective CHST14 causes EDS, musculocontractural type | Defective CHST3 causes SEDCJD | Defective CHST6 causes MCDC1 | Defective CHSY1 causes TPBS | Defective EXT1 causes exostoses 1, TRPS2 and CHDS | Defective EXT2 causes exostoses 2 | Defective PAPSS2 causes SEMD-PA | Defective SLC26A2 causes chondrodysplasias | Diseases associated with glycosaminoglycan metabolism | Glycosaminoglycan metabolism | MPS I - Hurler syndrome | MPS II - Hunter syndrome | MPS IIIA - Sanfilippo syndrome A | MPS IIIB - Sanfilippo syndrome B | MPS IIIC - Sanfilippo syndrome C | MPS IIID - Sanfilippo syndrome D | MPS IV - Morquio syndrome A | MPS IV - Morquio syndrome B | MPS IX - Natowicz syndrome | MPS VI - Maroteaux-Lamy syndrome | MPS VII - Sly syndrome | Mucopolysaccharidoses"
"BCAN"	26	"Dermatan sulfate biosynthesis | Defective B3GAT3 causes JDSSDHD | Defective B4GALT1 causes B4GALT1-CDG (CDG-2d) | Defective B4GALT7 causes EDS, progeroid type | Defective CHST14 causes EDS, musculocontractural type | Defective CHST3 causes SEDCJD | Defective CHST6 causes MCDC1 | Defective CHSY1 causes TPBS | Defective EXT1 causes exostoses 1, TRPS2 and CHDS | Defective EXT2 causes exostoses 2 | Defective PAPSS2 causes SEMD-PA | Defective SLC26A2 causes chondrodysplasias | Diseases associated with glycosaminoglycan metabolism | Glycosaminoglycan metabolism | MPS I - Hurler syndrome | MPS II - Hunter syndrome | MPS IIIA - Sanfilippo syndrome A | MPS IIIB - Sanfilippo syndrome B | MPS IIIC - Sanfilippo syndrome C | MPS IIID - Sanfilippo syndrome D | MPS IV - Morquio syndrome A | MPS IV - Morquio syndrome B | MPS IX - Natowicz syndrome | MPS VI - Maroteaux-Lamy syndrome | MPS VII - Sly syndrome | Mucopolysaccharidoses"
"BGN"	26	"Dermatan sulfate biosynthesis | Defective B3GAT3 causes JDSSDHD | Defective B4GALT1 causes B4GALT1-CDG (CDG-2d) | Defective B4GALT7 causes EDS, progeroid type | Defective CHST14 causes EDS, musculocontractural type | Defective CHST3 causes SEDCJD | Defective CHST6 causes MCDC1 | Defective CHSY1 causes TPBS | Defective EXT1 causes exostoses 1, TRPS2 and CHDS | Defective EXT2 causes exostoses 2 | Defective PAPSS2 causes SEMD-PA | Defective SLC26A2 causes chondrodysplasias | Diseases associated with glycosaminoglycan metabolism | Glycosaminoglycan metabolism | MPS I - Hurler syndrome | MPS II - Hunter syndrome | MPS IIIA - Sanfilippo syndrome A | MPS IIIB - Sanfilippo syndrome B | MPS IIIC - Sanfilippo syndrome C | MPS IIID - Sanfilippo syndrome D | MPS IV - Morquio syndrome A | MPS IV - Morquio syndrome B | MPS IX - Natowicz syndrome | MPS VI - Maroteaux-Lamy syndrome | MPS VII - Sly syndrome | Mucopolysaccharidoses"
"CSPG4"	26	"Dermatan sulfate biosynthesis | Defective B3GAT3 causes JDSSDHD | Defective B4GALT1 causes B4GALT1-CDG (CDG-2d) | Defective B4GALT7 causes EDS, progeroid type | Defective CHST14 causes EDS, musculocontractural type | Defective CHST3 causes SEDCJD | Defective CHST6 causes MCDC1 | Defective CHSY1 causes TPBS | Defective EXT1 causes exostoses 1, TRPS2 and CHDS | Defective EXT2 causes exostoses 2 | Defective PAPSS2 causes SEMD-PA | Defective SLC26A2 causes chondrodysplasias | Diseases associated with glycosaminoglycan metabolism | Glycosaminoglycan metabolism | MPS I - Hurler syndrome | MPS II - Hunter syndrome | MPS IIIA - Sanfilippo syndrome A | MPS IIIB - Sanfilippo syndrome B | MPS IIIC - Sanfilippo syndrome C | MPS IIID - Sanfilippo syndrome D | MPS IV - Morquio syndrome A | MPS IV - Morquio syndrome B | MPS IX - Natowicz syndrome | MPS VI - Maroteaux-Lamy syndrome | MPS VII - Sly syndrome | Mucopolysaccharidoses"
